date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,respiratory_admissions,AirQuality_Status
2021-08-06,111.2,65.75152547,41.06949427,48.11,14.46,1.03,29.5,21.4,46.8,3.9,11,moderate
2021-08-07,103.6,61.06880625,111.8835591,51.49,16.5,0.6,40.68,25.6,31.9,7.6,10,moderate
2021-08-07,90.2,64.62014853,108.6766568,53.03,24.99,0.64,18.64,21.2,71.0,3.7,10,moderate
2021-08-07,83.6,72.42088222,99.06352509,39.96,20.62,0.87,23.49,30.1,38.6,7.9,11,good
2021-08-07,100.2,53.86037289,57.64144784,33.46,23.41,1.05,34.8,23.1,49.4,7.0,12,moderate
2021-08-08,94.3,40.45732855,52.45409021,33.35,17.98,1.26,20.47,30.3,21.1,9.2,14,good
2021-08-08,122.4,76.06620751,95.78150403,48.59,16.09,0.71,37.59,28.1,35.5,3.9,11,poor
2021-08-08,105.0,40.59738562,82.07076308,24.26,20.3,1.32,21.06,32.6,43.4,14.3,10,poor
2021-08-08,73.8,75.08886768,110.783944,49.15,21.45,1.38,29.83,24.6,41.3,10.4,9,poor
2021-08-09,100.0,28.88270473,67.41558654,54.55,18.43,1.14,24.35,22.5,44.5,8.6,10,poor
2021-08-09,78.7,43.08755852,61.43560065,52.23,31.67,1.12,25.73,30.0,26.5,5.7,15,moderate
2021-08-09,90.8,49.56457684,108.6230424,44.08,27.1,0.91,47.02,26.8,49.0,1.5,6,moderate
2021-08-09,94.9,66.78101757,73.13329648,25.69,26.06,1.16,31.08,22.8,75.7,13.4,10,good
2021-08-10,83.0,46.22809525,74.799275,45.81,21.35,1.18,24.04,24.5,83.3,12.0,10,good
2021-08-10,99.8,59.66947704,65.86586463,34.12,19.77,0.82,23.46,19.6,76.3,10.4,12,good
2021-08-10,95.2,54.66038873,102.8441479,39.3,14.84,0.95,7.53,27.3,21.6,8.4,8,good
2021-08-10,93.9,76.9186349,104.8685656,23.31,22.02,0.96,39.01,28.5,28.0,8.0,12,moderate
2021-08-11,93.4,76.82792257,54.13755499,38.13,16.09,1.05,36.54,25.6,65.3,3.1,16,good
2021-08-11,98.8,60.43785756,103.144891,36.52,19.38,0.9,25.29,24.2,36.5,11.0,7,good
2021-08-11,116.6,78.5937601,62.39976037,19.41,11.97,0.67,20.56,25.7,33.7,5.0,8,poor
2021-08-11,87.8,62.31740498,87.10676391,51.33,19.29,0.72,31.12,25.3,40.9,7.9,14,poor
2021-08-12,109.6,70.46961045,76.57008799,31.58,17.55,0.94,41.26,26.9,38.8,6.8,5,good
2021-08-12,96.3,54.95171115,43.81464571,60.6,15.72,1.45,32.74,23.7,77.5,2.5,6,good
2021-08-12,82.9,54.05655483,85.38361841,47.99,22.53,0.56,31.06,18.9,88.0,5.7,9,good
2021-08-12,103.1,57.19981557,81.67745004,61.71,15.2,1.12,17.06,19.7,75.0,10.8,13,hazardous
2021-08-13,101.1,59.70189547,92.7065839,42.52,16.28,1.28,39.23,16.1,29.4,9.3,11,hazardous
2021-08-13,101.4,76.02569001,75.68425747,48.77,14.18,0.75,47.67,26.5,76.7,10.6,8,poor
2021-08-13,116.5,70.93595468,58.39185341,54.44,21.43,0.82,13.43,30.1,60.8,8.8,12,poor
2021-08-13,117.5,41.51189533,65.30657813,39.2,25.28,1.0,37.86,23.9,31.0,7.9,10,good
2021-08-14,110.6,58.39102851,77.64665396,45.99,15.87,0.63,29.01,31.5,72.0,6.6,12,good
2021-08-14,90.4,69.06181334,56.44477084,36.88,27.03,0.93,14.71,15.0,81.7,13.9,6,good
2021-08-14,82.7,65.26748201,56.4516699,23.28,15.78,0.64,27.11,19.4,38.0,9.2,6,moderate
2021-08-14,87.0,49.73262404,99.11871645,33.88,17.39,0.77,25.93,27.0,53.7,10.4,9,hazardous
2021-08-15,86.8,65.12490348,71.52618566,43.87,15.95,1.73,18.42,27.7,36.0,4.6,4,good
2021-08-15,109.6,94.55458128,109.3956852,52.52,15.89,0.8,28.87,20.7,85.1,10.7,7,moderate
2021-08-15,75.9,66.85986422,103.6709821,21.64,19.79,0.58,26.53,25.0,39.9,12.2,6,moderate
2021-08-15,98.6,78.30424345,70.89065888,50.37,26.86,1.01,46.48,22.8,40.2,12.1,7,moderate
2021-08-16,106.7,37.80833665,67.55459554,51.36,34.85,1.39,33.81,25.5,72.7,11.6,11,moderate
2021-08-16,109.7,43.84981309,84.89914186,37.25,20.09,1.04,26.42,32.8,81.8,10.4,8,good
2021-08-16,79.2,91.47332212,56.70673303,35.59,22.53,1.34,34.54,29.1,89.5,9.9,8,good
2021-08-16,93.9,55.93027533,70.2168765,40.01,15.3,0.84,18.72,24.6,20.6,2.3,6,moderate
2021-08-17,90.3,57.92876498,55.92172702,28.64,22.73,0.88,37.48,20.9,60.6,14.7,11,moderate
2021-08-17,101.3,48.56221141,89.49266971,41.82,22.83,0.9,45.98,26.0,50.0,1.7,10,good
2021-08-17,120.8,78.8884986,43.1946723,41.03,27.34,1.05,30.27,31.0,75.2,11.3,5,poor
2021-08-17,73.1,41.75128794,69.24042942,48.26,19.61,1.19,34.59,22.2,74.7,9.4,9,good
2021-08-18,93.0,68.86704177,84.50513364,42.32,24.43,1.05,25.73,16.2,59.7,12.3,11,good
2021-08-18,89.8,77.19661306,106.5633211,35.49,16.02,1.55,33.06,32.2,50.6,4.8,10,good
2021-08-18,60.5,75.54454338,94.15183644,26.86,27.57,1.23,22.2,35.1,32.0,7.3,12,poor
2021-08-18,83.6,43.17704779,89.32889194,32.55,24.72,1.58,37.01,24.5,79.3,8.8,6,moderate
2021-08-19,90.5,70.64028772,81.58095604,31.6,27.53,1.24,36.31,30.4,73.8,5.1,10,moderate
2021-08-19,81.2,51.06697597,103.565057,41.39,8.21,1.25,34.14,28.0,89.0,10.5,11,moderate
2021-08-19,84.6,58.39542795,92.58721267,33.44,21.06,1.09,28.13,20.1,35.5,11.7,4,poor
2021-08-19,94.6,45.39931743,69.91403968,30.27,20.1,1.12,24.26,23.8,55.7,11.4,5,good
2021-08-20,74.1,89.13368392,74.0186183,51.12,17.91,1.1,25.47,30.3,48.6,12.7,6,moderate
2021-08-20,117.5,60.29187383,74.23687939,33.24,16.37,0.91,38.87,19.0,25.2,4.4,9,good
2021-08-20,80.4,75.10700005,67.84352215,39.62,23.77,0.28,25.2,25.8,85.3,11.8,6,moderate
2021-08-20,97.1,73.50799616,88.16271826,44.98,26.39,0.94,24.86,17.8,32.4,1.3,6,moderate
2021-08-21,75.8,85.49153975,52.48731822,45.16,20.28,0.92,38.96,21.9,59.7,11.9,11,good
2021-08-21,91.1,65.04217445,44.69224826,45.7,23.92,1.32,28.81,29.9,46.5,8.0,10,moderate
2021-08-21,105.3,57.92231633,83.66025857,34.28,30.75,0.98,39.93,22.9,73.4,5.2,8,good
2021-08-21,90.9,33.791675,93.5858764,56.04,18.25,0.65,19.35,24.2,28.7,4.2,2,moderate
2021-08-22,103.9,53.64164937,60.16945918,48.15,14.98,0.75,12.97,21.2,23.2,7.3,6,moderate
2021-08-22,112.0,53.9730746,70.52709085,50.65,22.18,1.45,26.17,24.2,59.9,3.3,10,moderate
2021-08-22,107.5,56.5878561,114.8188297,36.76,22.21,0.55,20.96,18.4,22.9,8.1,7,moderate
2021-08-22,103.6,61.41931567,65.79726786,46.79,20.13,0.5,28.24,25.5,73.4,6.5,10,moderate
2021-08-23,117.0,55.42216732,82.10557248,28.19,25.42,1.26,33.6,24.8,27.4,14.6,12,moderate
2021-08-23,115.1,47.6409677,54.21038826,18.02,26.26,1.07,29.64,27.0,73.4,11.4,10,poor
2021-08-23,130.6,70.2204349,138.8609667,32.25,15.86,1.28,32.33,20.6,46.1,7.5,8,moderate
2021-08-23,111.9,35.6168395,37.70612802,24.49,21.25,0.82,27.63,19.7,43.2,8.5,10,good
2021-08-24,124.4,42.69461578,94.48982121,34.67,16.22,1.02,24.8,23.1,86.6,14.1,12,poor
2021-08-24,88.9,22.40142644,71.52197855,55.05,19.26,1.12,19.91,25.3,72.6,6.9,14,good
2021-08-24,81.6,49.21335823,81.16898961,52.69,19.39,0.77,26.89,20.9,60.1,12.3,16,moderate
2021-08-24,97.3,75.70367692,83.01204986,33.77,16.39,1.17,25.76,21.6,50.8,11.5,8,good
2021-08-25,95.7,71.32099947,127.385746,58.96,22.44,0.51,37.5,18.2,79.1,8.6,6,good
2021-08-25,117.4,90.74718144,98.25240645,41.9,18.17,1.64,26.24,24.1,77.0,5.1,7,moderate
2021-08-25,91.7,64.4619308,81.26464293,55.76,20.1,0.78,35.17,19.9,46.0,12.7,11,hazardous
2021-08-25,107.8,54.97133877,49.93906281,22.11,15.65,0.85,24.02,16.2,53.3,12.8,11,good
2021-08-26,129.8,62.99135979,107.9086816,38.5,31.92,1.1,24.75,25.0,78.1,6.4,15,moderate
2021-08-26,97.9,39.8840293,99.91387509,50.07,16.28,0.69,34.48,19.7,77.1,7.6,6,moderate
2021-08-26,81.5,62.09246694,74.4832008,40.19,12.41,0.89,33.87,20.6,89.2,0.4,6,moderate
2021-08-26,127.1,60.01024228,88.43433866,36.2,18.27,1.43,32.56,22.7,25.3,12.0,8,poor
2021-08-27,99.4,55.72744593,56.82793473,53.23,23.34,1.64,35.57,23.0,32.0,3.1,17,moderate
2021-08-27,103.0,67.09557423,84.83604143,42.0,25.02,1.21,43.47,26.2,88.2,0.1,9,moderate
2021-08-27,108.3,71.73195002,78.80691376,48.57,24.29,0.78,15.43,27.2,63.5,12.2,13,moderate
2021-08-27,105.3,71.15477663,62.3713259,52.71,19.74,0.6,16.16,33.2,67.6,7.9,6,poor
2021-08-28,88.3,56.92685004,81.80619598,36.73,22.9,1.3,15.99,26.2,30.7,3.1,11,poor
2021-08-28,93.3,50.31641892,86.0281414,39.33,26.33,0.17,22.03,20.0,52.0,2.0,12,good
2021-08-28,83.0,58.40708865,43.68702048,34.48,20.91,0.45,23.86,27.2,20.1,13.2,4,good
2021-08-28,137.5,48.13650927,45.96668283,55.25,21.83,0.96,28.17,27.8,37.3,3.5,7,hazardous
2021-08-29,111.5,106.4744915,69.71822391,21.34,25.01,0.77,14.13,27.8,61.6,0.9,12,moderate
2021-08-29,87.7,35.08374877,79.2683992,31.78,19.04,1.08,19.23,34.7,26.8,8.7,9,hazardous
2021-08-29,51.2,60.47093798,103.2882348,37.02,23.35,1.04,35.07,26.1,35.8,10.8,6,good
2021-08-29,84.5,48.30220581,63.80550328,11.98,21.46,1.07,48.54,29.5,83.2,10.8,7,good
2021-08-30,75.1,76.22977214,83.75600676,44.34,23.98,1.26,21.31,26.7,27.7,2.8,10,good
2021-08-30,97.3,84.1136746,98.51353515,44.53,15.28,1.06,33.9,23.6,40.0,6.3,12,good
2021-08-30,94.0,67.54878097,45.24390768,56.24,17.0,0.87,37.61,25.3,73.6,7.4,8,hazardous
2021-08-30,64.3,56.12737293,97.95311543,32.4,20.0,1.57,33.74,27.9,86.7,3.4,10,moderate
2021-08-31,128.5,59.69159164,80.68666777,54.74,15.05,0.75,31.09,24.7,28.7,11.1,4,poor
2021-08-31,92.8,67.65186542,105.1239488,57.29,11.31,0.99,24.69,17.1,65.3,5.3,5,moderate
2021-08-31,92.2,29.04895271,80.36094505,34.72,16.1,0.93,25.27,20.9,46.7,5.5,6,good
2021-08-31,64.4,39.75635683,64.2565186,25.73,9.74,1.01,40.28,25.9,79.0,1.4,11,moderate
2021-09-01,118.5,64.3377551,72.75001994,44.09,15.42,0.56,22.96,22.9,40.1,6.1,12,poor
2021-09-01,106.0,50.25952771,103.7542677,25.09,18.21,0.79,22.87,25.0,26.0,11.3,15,moderate
2021-09-01,103.4,55.23974262,104.2134911,28.73,17.56,0.73,29.94,16.9,33.3,13.8,6,good
2021-09-01,129.9,53.77179348,84.0671892,44.99,21.55,0.69,30.44,34.3,26.2,8.6,8,good
2021-09-02,103.7,64.42848863,63.6818093,40.0,19.0,1.35,19.94,24.0,57.8,8.4,15,good
2021-09-02,119.3,42.31614763,98.95023817,33.02,19.44,1.29,35.95,27.6,71.0,1.6,9,good
2021-09-02,113.1,60.51041117,93.63486818,41.28,21.09,0.78,25.18,17.4,21.8,13.6,6,good
2021-09-02,103.2,74.117728,68.0072001,35.49,9.74,0.96,27.42,25.3,53.8,5.0,10,moderate
2021-09-03,100.1,62.87846604,88.23905998,19.98,16.38,1.42,19.5,23.7,84.8,8.1,8,poor
2021-09-03,98.9,61.67058903,99.25005772,46.36,28.34,1.0,19.43,33.5,36.5,0.5,8,moderate
2021-09-03,153.9,56.42649487,56.92587353,40.34,23.71,1.02,27.8,17.3,83.7,14.3,10,moderate
2021-09-03,124.7,56.70495821,93.49389956,23.81,18.95,1.01,35.44,25.5,36.9,2.6,10,moderate
2021-09-04,108.7,89.22513967,97.03182092,33.49,17.2,0.87,29.38,28.9,32.0,8.5,6,poor
2021-09-04,107.0,53.84222276,89.9326923,34.87,9.65,0.9,42.62,25.1,20.5,3.4,10,moderate
2021-09-04,105.6,57.31360072,55.47641284,35.01,12.36,1.37,31.12,23.6,43.3,12.4,14,hazardous
2021-09-04,101.8,69.14289068,67.6326996,28.85,15.25,1.27,30.68,19.1,78.5,12.2,15,good
2021-09-05,77.5,65.93729672,123.9329211,21.27,27.79,1.13,41.63,27.9,63.9,7.6,15,good
2021-09-05,79.9,87.28347798,92.70200023,35.56,20.21,1.06,25.96,23.7,31.7,13.1,11,good
2021-09-05,123.8,75.37663729,61.80639121,30.32,19.12,1.29,40.12,24.3,79.4,7.9,13,moderate
2021-09-05,103.9,36.66939399,64.10212706,40.73,21.35,0.88,20.58,26.3,52.9,3.9,13,good
2021-09-06,87.6,63.0126764,38.55289637,33.45,31.31,0.93,26.6,12.7,42.6,4.0,10,poor
2021-09-06,148.9,70.39283634,95.34958689,35.5,20.38,0.77,26.89,23.4,29.2,12.9,6,moderate
2021-09-06,119.0,50.19152418,70.97394271,46.17,20.66,0.76,38.03,19.0,49.3,7.2,9,poor
2021-09-06,98.1,77.65777445,88.0033921,40.72,22.57,0.8,21.28,27.6,77.0,4.2,11,good
2021-09-07,70.3,60.4097007,59.64177019,33.27,21.81,1.23,31.85,33.4,29.6,5.1,11,good
2021-09-07,93.7,61.51186609,83.08063683,41.95,17.48,1.21,36.7,27.1,48.9,13.9,7,poor
2021-09-07,64.5,62.05119971,39.71873452,34.38,16.69,0.69,35.22,25.4,82.6,3.7,14,hazardous
2021-09-07,102.6,71.01956318,79.96571693,44.07,22.44,1.19,29.35,21.5,50.6,12.7,9,moderate
2021-09-08,48.9,59.28943946,63.55668787,48.88,19.93,1.0,38.9,27.2,79.4,13.6,13,good
2021-09-08,112.3,60.61931183,78.3460451,34.47,17.83,1.22,40.62,18.0,69.7,9.9,15,good
2021-09-08,102.2,45.21294287,101.7907317,50.15,28.38,0.88,38.08,27.4,34.3,13.1,7,moderate
2021-09-08,98.4,25.43682096,62.6623083,25.78,20.37,0.97,31.38,22.3,69.5,7.5,12,moderate
2021-09-09,83.3,54.58486165,79.40622419,42.15,16.86,0.7,13.05,29.6,89.4,1.1,4,good
2021-09-09,118.7,36.26734855,54.24789433,53.98,17.09,1.11,21.52,23.7,87.9,6.8,9,good
2021-09-09,124.1,75.55738348,102.7238275,29.42,22.8,1.24,27.39,24.5,56.2,1.7,10,good
2021-09-09,114.5,55.73767353,127.3081554,28.28,22.8,1.27,32.73,30.2,79.9,11.5,8,moderate
2021-09-10,97.2,65.01657772,87.18110187,28.23,17.21,0.91,28.0,19.0,20.5,2.2,7,poor
2021-09-10,72.7,45.89401625,61.99103077,47.81,10.18,1.0,27.4,25.8,40.4,7.9,11,good
2021-09-10,109.6,77.92144293,51.22559798,50.27,22.0,1.76,17.42,27.4,23.1,12.6,13,good
2021-09-10,118.3,100.5454135,89.74436389,50.73,16.35,1.0,35.3,13.9,26.3,5.8,13,good
2021-09-11,91.0,82.17107848,106.6845839,55.62,23.34,1.18,28.71,25.0,84.6,4.1,5,good
2021-09-11,95.5,51.5885864,108.3891136,37.85,17.12,1.19,33.17,27.4,41.2,9.8,9,good
2021-09-11,104.5,73.41970781,75.49474715,33.52,21.21,0.89,30.79,22.3,44.9,2.6,15,moderate
2021-09-11,89.0,56.540075,95.34614725,48.7,17.96,1.11,47.03,24.7,58.2,5.3,11,good
2021-09-12,100.0,45.09615727,66.05271544,48.89,16.41,1.33,32.2,27.9,24.6,8.9,6,good
2021-09-12,76.6,29.45669246,61.69045942,41.41,15.14,0.23,28.96,17.9,47.3,1.0,5,poor
2021-09-12,84.2,39.40710823,32.4313668,43.62,17.58,1.24,42.1,43.1,64.2,4.6,6,moderate
2021-09-12,97.7,76.54826358,82.88507045,31.9,16.45,1.26,9.2,16.2,67.9,2.4,9,good
2021-09-13,112.0,62.03886851,102.7630066,57.31,29.16,0.97,25.35,32.5,85.7,11.3,8,good
2021-09-13,109.4,65.27219851,83.85303065,34.9,19.86,0.78,29.7,31.0,83.9,3.6,10,moderate
2021-09-13,87.3,81.62913603,86.61567613,27.49,23.42,1.34,20.11,20.4,69.2,12.9,10,good
2021-09-13,64.0,60.71240202,82.52918438,24.75,22.33,0.57,28.03,25.8,77.0,11.7,7,good
2021-09-14,134.8,63.28445874,81.69730917,37.16,16.33,0.88,7.21,27.6,75.5,5.8,11,moderate
2021-09-14,71.1,61.2670018,69.42167242,45.4,21.72,0.85,6.85,17.3,22.0,4.1,12,poor
2021-09-14,110.8,56.26392233,69.94262493,38.66,24.55,1.13,20.39,22.7,20.7,7.7,12,moderate
2021-09-14,137.6,30.32662126,87.30788484,41.82,16.42,0.97,8.07,29.7,80.8,11.1,6,good
2021-09-15,93.6,47.37267552,93.71238748,55.68,15.49,1.15,29.4,18.6,84.2,14.7,11,moderate
2021-09-15,115.2,34.90659148,103.5773187,31.4,24.69,0.39,13.35,27.5,35.7,9.9,7,moderate
2021-09-15,126.9,60.70402353,79.21675769,48.92,19.78,1.01,33.11,23.2,82.7,2.3,10,moderate
2021-09-15,54.1,43.96118259,95.55192124,35.7,16.9,1.4,39.54,29.9,74.0,13.1,12,moderate
2021-09-16,131.9,88.46650525,66.90932858,27.73,8.32,0.94,28.41,21.9,24.4,2.7,10,poor
2021-09-16,88.5,66.06319298,106.2232459,46.94,23.78,0.84,36.54,21.3,69.4,11.6,7,moderate
2021-09-16,136.7,23.47031502,86.25731303,46.46,28.84,1.15,37.92,17.9,45.3,13.5,11,good
2021-09-16,89.0,74.34442503,50.82483215,53.23,17.06,0.8,44.36,25.7,57.4,1.6,11,moderate
2021-09-17,89.8,45.78160924,39.00970968,33.2,22.15,1.74,15.37,23.6,78.9,13.2,9,good
2021-09-17,75.6,94.87009959,84.70270599,39.67,17.43,1.19,25.1,22.7,55.4,3.1,8,moderate
2021-09-17,48.2,70.73809117,97.28139964,65.73,19.33,0.98,31.95,22.0,48.4,13.1,7,good
2021-09-17,116.3,70.26244813,81.3147532,47.04,24.8,1.1,30.84,36.9,23.0,2.9,7,poor
2021-09-18,89.8,59.74490888,40.30624117,42.21,26.86,0.98,21.47,28.8,25.1,14.6,7,moderate
2021-09-18,89.1,63.40551718,86.12269106,45.0,17.39,0.75,37.22,33.3,43.1,5.9,8,good
2021-09-18,109.6,47.77865996,74.63262402,48.9,10.69,0.86,41.14,18.2,45.4,7.6,7,good
2021-09-18,80.2,47.48515432,87.47067367,41.85,19.39,0.91,16.57,30.4,74.6,10.6,16,poor
2021-09-19,97.5,71.46044672,109.1086897,64.02,18.32,1.18,37.8,20.0,83.2,13.1,15,good
2021-09-19,97.0,67.57531632,74.65725028,39.57,13.66,0.45,28.9,23.8,36.7,2.0,12,moderate
2021-09-19,107.4,62.64225678,81.6258285,44.21,16.18,0.69,36.64,33.3,67.0,9.0,11,moderate
2021-09-19,107.8,55.13897737,75.37880926,20.09,16.26,0.79,26.5,31.2,81.1,12.2,7,moderate
2021-09-20,107.9,41.25269491,89.69182758,41.21,21.21,1.15,43.62,24.1,34.9,12.3,13,good
2021-09-20,70.4,68.87163228,56.16250592,36.39,12.46,1.08,24.3,8.5,84.2,3.9,7,good
2021-09-20,90.9,61.26777714,88.80707988,10.53,16.66,1.34,28.5,28.6,74.4,13.3,9,good
2021-09-20,101.1,36.85797727,68.17963089,31.37,21.1,0.42,24.14,19.7,41.8,2.1,10,moderate
2021-09-21,61.4,56.02143689,85.34950778,46.62,21.62,0.49,39.28,22.4,76.7,13.3,6,good
2021-09-21,121.9,50.50867455,88.80119858,60.4,12.83,1.13,22.74,27.7,83.8,6.0,12,good
2021-09-21,103.7,70.20330541,118.8705776,41.22,24.96,1.3,30.05,30.8,86.4,9.9,10,moderate
2021-09-21,129.0,49.29622995,69.58062898,56.05,17.19,0.17,37.96,20.0,82.4,10.6,5,moderate
2021-09-22,106.5,32.68859583,58.99124742,44.91,19.92,0.4,30.44,21.8,57.0,1.1,12,moderate
2021-09-22,94.4,60.50578582,87.61652837,34.54,12.55,0.92,26.78,27.8,35.4,9.4,14,moderate
2021-09-22,66.2,68.94661706,48.63711373,60.04,29.65,1.34,29.71,26.6,48.2,4.2,13,poor
2021-09-22,99.7,64.61105355,64.80653964,40.87,19.13,0.71,36.83,24.6,39.1,1.5,8,poor
2021-09-23,106.0,49.41339775,96.92236939,43.3,18.64,1.16,23.66,29.7,44.7,7.3,12,good
2021-09-23,111.6,47.63081624,93.27292694,32.69,13.77,0.83,28.15,21.5,83.9,0.3,11,good
2021-09-23,130.6,50.48571228,89.14426127,39.03,19.49,0.84,24.85,21.1,64.4,0.1,13,hazardous
2021-09-23,116.9,64.02890372,106.8544372,25.86,25.79,0.23,30.53,31.7,20.7,0.5,7,good
2021-09-24,112.4,39.12062429,77.9307442,39.38,12.54,1.16,19.45,32.4,24.2,7.8,5,hazardous
2021-09-24,96.8,56.46045019,72.13235405,37.02,19.27,0.25,30.8,19.5,49.7,4.3,9,poor
2021-09-24,99.0,43.27766719,85.30327845,47.23,24.13,0.6,23.05,19.3,55.6,7.2,9,poor
2021-09-24,102.4,64.14901148,101.1913115,42.45,15.87,0.78,36.41,20.0,71.6,1.4,7,poor
2021-09-25,71.9,77.95366423,67.02002959,52.38,22.41,0.74,28.15,22.4,70.9,13.3,12,good
2021-09-25,91.5,71.16278565,64.75164099,33.08,15.17,0.99,28.38,32.2,49.9,5.7,6,good
2021-09-25,77.2,85.56153117,70.20858706,41.63,18.0,0.81,36.93,24.8,67.8,14.0,9,good
2021-09-25,80.5,77.93220976,68.89439006,27.57,15.67,0.27,21.95,20.3,30.8,4.8,11,poor
2021-09-26,123.9,51.05056412,100.7602505,30.55,20.22,1.04,28.71,21.6,62.7,0.5,11,good
2021-09-26,79.8,66.32319125,64.79272718,39.32,20.12,1.01,20.4,26.8,58.3,1.4,5,moderate
2021-09-26,99.0,51.04657823,97.67213572,28.82,26.78,1.33,30.49,29.2,44.5,10.7,13,good
2021-09-26,120.8,58.27335459,80.83791842,34.03,19.5,1.04,34.8,11.1,39.5,6.3,3,good
2021-09-27,96.8,91.46909009,95.28426407,46.46,25.34,1.28,29.44,19.4,21.8,9.5,5,moderate
2021-09-27,66.9,64.00227594,72.12776836,25.93,26.93,1.22,25.91,18.2,44.9,8.5,15,good
2021-09-27,98.5,54.81121006,132.7333828,46.17,16.86,0.24,38.48,24.0,23.9,6.7,12,good
2021-09-27,134.1,34.88295809,52.67603325,48.22,22.26,1.21,29.32,26.4,72.4,13.1,7,moderate
2021-09-28,99.5,52.11553599,114.5592767,29.84,18.26,1.3,39.81,18.2,69.6,4.7,11,good
2021-09-28,113.4,73.33730737,103.070057,26.93,23.43,1.21,22.25,25.2,66.6,1.7,11,good
2021-09-28,116.5,54.91316581,87.64866631,39.24,25.18,1.6,33.54,18.5,75.5,5.7,7,good
2021-09-28,124.9,58.3646487,58.37173239,56.81,22.24,0.83,40.74,30.5,50.7,10.1,12,moderate
2021-09-29,78.6,43.17373346,103.2514734,41.86,24.6,1.07,44.71,23.8,54.0,9.6,14,good
2021-09-29,101.5,65.55091673,53.75673598,54.97,24.27,0.89,30.34,23.2,64.4,0.7,8,moderate
2021-09-29,81.3,60.4861052,70.61307067,45.38,8.74,0.74,31.66,19.8,71.3,11.0,14,hazardous
2021-09-29,98.8,60.51562964,86.71694529,39.98,27.79,1.22,27.36,27.6,32.0,0.7,8,moderate
2021-09-30,68.9,48.49703943,88.71092638,45.62,19.61,0.99,16.05,26.7,20.8,3.2,13,moderate
2021-09-30,119.0,62.4088415,90.32793336,31.82,25.51,1.27,22.54,34.0,26.3,14.5,7,moderate
2021-09-30,74.2,58.1440098,72.05769337,33.89,22.73,0.74,29.34,28.7,68.3,10.6,9,poor
2021-09-30,91.1,49.91271606,54.28271965,26.31,19.05,0.62,43.97,26.6,75.3,0.7,15,poor
2021-10-01,116.4,61.02108404,83.32970545,38.01,21.15,1.01,35.68,22.6,27.8,1.2,7,good
2021-10-01,74.1,66.86708415,79.17056444,37.59,18.21,0.65,45.5,28.0,36.2,10.9,10,hazardous
2021-10-01,82.3,63.34906254,69.89020489,57.65,19.22,1.01,19.22,25.3,32.1,3.3,13,good
2021-10-01,92.7,80.43198606,55.09897553,41.23,15.79,0.95,23.04,25.9,69.7,13.8,7,good
2021-10-02,65.9,56.45326745,72.34365038,34.49,23.17,0.58,35.24,26.1,47.0,1.9,10,good
2021-10-02,93.3,52.54601962,58.01921551,22.99,12.75,1.06,35.85,30.7,87.9,12.5,3,poor
2021-10-02,107.5,75.43153487,32.07835423,43.71,9.19,1.15,14.72,29.2,68.9,15.0,12,good
2021-10-02,96.5,33.86667461,84.17707085,32.26,18.88,1.25,31.04,27.8,64.0,6.1,11,moderate
2021-10-03,134.2,51.80937302,81.16425454,37.76,16.86,1.05,31.44,24.7,32.5,5.7,8,good
2021-10-03,82.0,67.52527568,66.42039307,30.09,17.89,0.99,23.68,19.2,24.5,4.0,7,good
2021-10-03,133.4,57.26146538,115.933304,43.74,18.99,1.14,36.82,17.5,66.2,7.3,7,good
2021-10-03,81.5,58.20570563,67.87832336,33.83,16.68,0.94,18.77,26.6,83.9,1.7,11,moderate
2021-10-04,94.8,45.15063311,62.9300904,42.64,18.82,0.84,28.67,26.1,33.8,14.5,8,moderate
2021-10-04,131.3,43.45223428,70.26647354,44.33,22.52,0.97,28.39,24.3,57.8,8.1,10,good
2021-10-04,72.6,43.61818199,72.13124207,43.31,21.09,1.09,34.96,18.5,86.3,2.0,9,good
2021-10-04,82.6,63.72487714,70.38851174,30.34,25.02,0.44,42.49,31.2,80.6,2.1,10,good
2021-10-05,67.7,62.03007522,41.81605082,34.35,20.33,1.34,23.49,27.5,67.3,14.9,13,poor
2021-10-05,122.5,61.17176603,42.50215872,42.37,17.88,1.66,36.65,32.8,41.8,10.5,13,poor
2021-10-05,94.5,72.30830254,98.87195553,23.96,22.38,0.63,40.62,29.2,44.4,11.4,7,moderate
2021-10-05,69.9,59.47488585,66.61126173,40.64,25.24,1.23,31.76,32.1,72.5,13.7,9,moderate
2021-10-06,76.2,66.00353783,56.8516842,46.79,16.31,1.36,25.63,20.4,26.2,12.3,13,hazardous
2021-10-06,95.1,62.76463596,94.13010927,25.56,13.08,1.11,32.34,26.2,44.4,5.7,10,good
2021-10-06,95.1,47.83498705,60.433841,37.83,21.55,1.14,26.55,31.7,32.2,8.3,5,good
2021-10-06,129.4,74.91671063,89.40965992,41.43,19.88,0.78,43.48,20.0,26.7,4.3,11,good
2021-10-07,94.5,43.28930325,115.9696017,37.07,28.06,1.01,36.22,26.8,24.4,6.7,16,moderate
2021-10-07,132.9,63.02479358,40.38327058,21.25,31.39,0.61,25.85,20.4,73.2,1.0,8,poor
2021-10-07,94.0,53.69958409,79.6175564,40.19,19.39,1.08,29.4,28.9,29.2,2.0,9,moderate
